AlsoNoticed,BFROid,Class,County,Date,Environment,LocationDetails,Month,NearestRoad,NearestTown,NoName,Number of Records,Observed,OtherStories,OtherWitnesses,Season,SightingId,State,Submitted,TimeAndConditions,Title,URL,YearGroup,YearofSighting
No,10776,Class B,Surry County,16,"Residential area. However, there is a mountain about 5 miles from my residence.",,January,Depot Street,Pilot Mountain,,1," It was a few years ago on a cold, early winter morning.  There was snow on the ground and it was freezing outside.  My mother has a habit of looking out the bathroom window early in the morning.  On this cold winter morning, with the landscaped dressed i",No,Two,Winter,1904,North Carolina,"Submitted by witness on Friday, February 25, 2005.","Early morning, cold and snow on the ground",Mother and daughter find footprints in their front yard in Pilot Mountain,http://www.bfro.net/GDB/show_report.asp?id=10776&PrinterFriendly=True,1999,1999
*See above incident report,28739,Class B,Clallam County,16,Forest with heavy rainfall last 24 hrs.,About a mile and a half into the Elwha River Trail.,January,Whiskey Bend Rd.,"Port Angeles, WA",,1," My three friends and fellow soldiers recently spent a three day camping trip into Olympic National Forest Elwha River Trail. We had to return to cell coverage, so myself and my buddy headed out of the forest and north on the main trailhead. <BR><BR>The n",None from a direct witness source.,One other witness.,Winter,3156,Washington,"Submitted by witness on Saturday, January 22, 2011.",,Hikers find large barefoot prints on the Elwha River Trail,http://www.bfro.net/GDB/show_report.asp?id=28739&PrinterFriendly=True,2011,2011
,658,Class B,Clatsop County,17,,,January,Hwy 26,Seaside,,1,paced around on edge of road,,one witness a trapper,Winter,2446,Oregon,"Submitted by witness Bear Maley on Sunday, January 30, 2000.",during wind storm,"Large, barefoot, bipedal tracks found by trapper in a densely forested area",http://www.bfro.net/GDB/show_report.asp?id=658&PrinterFriendly=True,2000,2000
"Although nothing was observed, he did look for tracks, broken branches, limb formations, caves, etc., within sight of the trail on the hike they took north of the camp earlier in the day. Coyotes visited the camp during the night, sniffing around, and one",22969,Class B,Clay County,19,"It is heavily wooded, with numerous lakes and few people, especially in winter. There are several hiking trails in this area.","(topozone.com map 33 27.85''N, 85 52.21''W - across road from red #13 about 200 yds. ) This is in the Talladega National Forest on the Pinhote Trail SE of McDill Point and NW of Odum Trail, on the SE side of Henderson Peak (as pointed out by the Troop Lea",January,State 281,Unknown/Talladega National Forest,,1," 01192008 Suspicious knocking was heard about 3:00 am as my husband was camping with  Boy Scouts  on the side of a ridge SE of Henderson Peak about 200 yds from State Rd. 281.  (topozone.com map 33 27.85''N, 85 52.21''W - across road from red #13 about 20",There are other reports of activity in the Talladega/Clay/St. Clair areas and we know of one other not reported in Perry county. The sighting in 7/07 was about 1 hr drive (shorter as the crow flies) from this incident. My husband also observed suspicious,2 other adults were awakened and took part in the discussion of what could have caused that type of sound.,Winter,31,Alabama,"Submitted by witness on Tuesday, January 22, 2008.","3:00 a.m., full moon, recent snowfall of about 2"", howing wind, 14 degrees.",Camper Awakened by Loud Wood Knocks in Talladega National Forrest,http://www.bfro.net/GDB/show_report.asp?id=22969&PrinterFriendly=True,2008,2008
,7241,Class B,Mason County,20,We were in a wooded area by a creek bed.,Off of Rt 2 on Greer Rd.,January,Rt 2,Pt Pleasant,,1," We were riding our 4-wheelers in Mason Co WV, We were off of Greer Road on a friends property and stopped to get something to eat. This area we were at is not populated at all. I went over and sat on a log to eat and my husband asked me what kind of trac",No,Approximately 15,Winter,3680,West Virginia,"Submitted by witness on Monday, October 27, 2003.","It was in the afternoon, cold and overcast.",ATV''ers find footprints near Pt.Pleasant,http://www.bfro.net/GDB/show_report.asp?id=7241&PrinterFriendly=True,2001,2001
,23017,Class B,Snohomish County,21,"South fork of Stilaquamish River, approx. 2 miles west of Verlot Ranger Station.",Granite Falls east on Mountain Loop HWY 7 miles (2 miles short of Verlot),January,Mountain Loop Hwy,"Granite Falls, WA",,1," Neighbors dogs started becoming increasingly loud/threatening barking...went outside of my home, heard at a distance of approx. 1/2 mile a series of howls...start low and quickly rise to a scream. Incredible lung capacity! Every 5 seconds or so it would",,None.,Winter,3514,Washington,"Submitted by witness on Saturday, January 26, 2008.",approx. 8pm,Possible vocalizations heard by resident outside Verlot,http://www.bfro.net/GDB/show_report.asp?id=23017&PrinterFriendly=True,2008,2008
,19936,Class B,Marquette County,22,mostly woodland . across the main road before turning into the dirt road there is a little creek . lots of deer back in this area because its pretty remote . not busy at all.,"im not sure as to the exact name of the road but if you go past lost creek apartments and keep following that road until you get to where it says Acocks where there used to be a sanitarium . keep going past that and its the next right , there is a road go",January,Acocks drive,marquette,,1," Hello , my name is shawn age 26 . I just heard about the BFRO today from my mother who told me right away about this bigfoot investigation team coming to marquette and this subject is something im very passionate about especially after an encounter my be",no i never heard of anything untill this happend .,just myself and my best friend erik .,Winter,1594,Michigan,"Submitted by witness on Wednesday, June 27, 2007.",9-10pm,Possible footprints found in snow outside Marquette,http://www.bfro.net/GDB/show_report.asp?id=19936&PrinterFriendly=True,2004,2004
Nothing of interest,32696,Class B,Lewis County,22,Open area between trees.,Very rural - national forest very close.,January,WA Hwy 508,"Cinebar, WA",,1," Live pretty far into the foothills of the cascades near Cinebar, WA. Had a camera (Astak Mole) out on my back porch to capture animals in my yard (for fun in the summer - we see Deer frequently and Bear occasionally). I was laying in bed listening to the",Only sound recordings of woops in August...and the footsteps from 1/27 which may or may not be anything...sounds like a person but there were no people out there.,"Wife, son saw the tracks...took pictures.",Winter,3318,Washington,"Submitted by witness on Saturday, January 28, 2012.",Not sure - snowed sometime during the previous week before 1/22.,Rural resident records audio and photographs snow trackway near Cinebar,http://www.bfro.net/GDB/show_report.asp?id=32696&PrinterFriendly=True,2012,2012
,28743,Class B,King County,23,"Wooded areas, mostly structuralized buildings and homes. But definite river and river run-offs throughout the area.",Information removed to protect identity of witness and their employer.,January,Information removed to protect identity of witness and location of sighting.,Information removed to protect identity of witness and their employer.,,1," I work as a Medications Technician at a nursing home inside of King County, WA. Our building lays on a big lot which has a grassed area in front of it that has different dips and small hills. I was coming back from a resident''s room when out the window,",I have not.,N/A,Winter,3246,Washington,"Submitted by witness No on Sunday, January 23, 2011.","4:13amDark, but a lighted background to clearly see the shape",Nursing home employee observes large upright figure near dumpster,http://www.bfro.net/GDB/show_report.asp?id=28743&PrinterFriendly=True,2011,2011
I want to walk the creek to see if there is anything down there in the area,17432,Class B,Lewis County,24,We where right inside city limits north of town. The sound was coming from the direction of the creek with woods between both locations.,sounded like it was comming from olequa creek near the park,January,Rhoades St,Winlock,,1," My wife and I let the dogs out and hung outside watching them. we noticed another dog south of us barking. Our dogs went to the north side of the fenced yard and looked out of the fence for a while, I grabbed them and brought them in the house. I heard a",never,"Just one other, my wife. which was outside with me watching the dogs.",Winter,3323,Washington,"Submitted by witness on Saturday, January 27, 2007.",1:15-1:20 A.M.,Couple hears possible vocalizations half mile north of Winlock,http://www.bfro.net/GDB/show_report.asp?id=17432&PrinterFriendly=True,2007,2007
,2309,Class B,Tuolumne County,27,,Take Highway 108 to Cold Springs.,January,Highway 108,Cold Springs,,1," From the Union Democrat, Monday, January 28, 1963:  <BR><BR>REPORT:  10-FT. SHRIEKING MONSTER<BR>A horror tale of a 10-foot-tall man led sheriff''s deputies last night into a dark brushy area adjoining Peter Pam subdivision, west of Cold Springs.<BR><BR>",,,Winter,617,California,"Submitted on Saturday, April 28, 2001.",,10-Ft. Shrieking Monster reported near Cold Springs,http://www.bfro.net/GDB/show_report.asp?id=2309&PrinterFriendly=True,1963,1963
,2310,Class B,Tuolumne County,28,,Take Highway 108 to Cold Springs.,January,Highway 108,Cold Springs,,1," From the Union Democrat, Tuesday, January 29, 1963:  <BR><BR>PURSUIT LED BY SHERIFF<BR>King-sized tracks were traced today in efforts to confirm or halt reports a 10-foot monster is roaming Tuolumne county brushlands.<BR><BR>The prints, described as 14 t",,,Winter,616,California,"Submitted on Saturday, April 28, 2001.",,Large prints found below Cold Springs,http://www.bfro.net/GDB/show_report.asp?id=2310&PrinterFriendly=True,1963,1963
The only thing that stood out to me is where it crossed the field. from the parking area or road you can''t see due to a rolling hill. not sure if that''s just a coincidence or not...something tells me it not.,25382,Class B,Winneshiek County,28,"The area runs along a river with many thickets and cornfields surrounding it. One of my relatives had an encounter with an unknown ""thing"" a month earlier about 30 miles to the east along a trout stream. We think they use the river for a corridor to trave","I don''t wish to give exact locations at this time, but down the road is very possible.",January,gravel road,cresco,,1," On January 28, 2009 I was hunting on a strip of public land in north-east iowa.  It was around 5:30 pm. just before dark.  I came across a set of tracks coming out of a thicket and heading across an alfalfa field that I was walking. At first, I didn''t t",30 miles to the east my brother-in-law and his 2 older boys where late season muzzleloading for deer. The oldest boy sat in a blind and the other one went with my brother-in-law and sat about 200 yards away. At about a half hour before dark. They heard so,none on my outing. on the one with my relative there were 3 witnesses.,Winter,1066,Iowa,"Submitted by witness on Sunday, February 01, 2009.",,Hunter encounters freakishly large tracks in a field south of Cresco,http://www.bfro.net/GDB/show_report.asp?id=25382&PrinterFriendly=True,2009,2009
,4552,Class B,East Feliciana Parish,28,Moderate forest w/ combination hardwood and pinetrees. The lane I was on was once used to lead to an old house back there that had been abandoned a few years before.,State Line road runs between East Feliciana Parrish Louisiana and Wilkensin county MississippiState Line Road is a gravel road,January,State Line Road,"Norwood, LA",,1," About two or three years ago I was rabbit hunting using a flashlight. It was about 10pm and I was walking out of the woods, down an old lane. I could hear something following me off to my side in the bushes. At first I thought it was an armadillo or some",Witness said that he found out that a friend of his had a similar incident in the same area.,Rabbit hunting alone at night with a flashlight.,Winter,1442,Louisiana,"Submitted by witness D. R. on Monday, June 24, 2002.","About ten at night, partly cloudy, good moonlight. Able to see a little bit without flashlight.",Strange late night sounds heard near Norwood,http://www.bfro.net/GDB/show_report.asp?id=4552&PrinterFriendly=True,2001,2001
,12825,Class B,Ocean County,29,"Pine Barrens. 20 years earlier cleared for building, but abandoned in the late 70''s. White sugar sand overgrown with young scrubby pines oak saplings and blueberry ground cover.",,January,rt. 72 and Breakers ave.,manahawkin,,1," It was at least 2:00 am, in January or Februrary. The temprature was in the low teens. <BR><BR>I was dropping a friend off at his home, the back of which was separated from the Highway (Rt.72) by about 150 to 200 yards of woods and a dirt road.<BR><BR>Th","After reading the accounts posted,especially those from Ocean and Burlington counties, I knew that I also had a similar story. I had heard similar stories of ""a woman"" screaming in the woods in Manahawkin from relatives who''d lived in the area since the",1 witness returning from a party,Winter,1962,New Jersey,"Submitted by witness on Monday, October 17, 2005.",between 1:00 and 2:00 amextremely cold (less than 15 degrees)clear and still. no wind,Possible vocalizations heard in undeveloped section of Ocean County,http://www.bfro.net/GDB/show_report.asp?id=12825&PrinterFriendly=True,1994,1994
the same sound has been heard periodically until the present date. also previously described footprint and hair... if possible please help me get the hair tested,27479,Class B,Lane County,29,wooded hillside,McKenzie Valley,January,McKenzie Hwy. 126 E,Blue River,,1, I was out side going to the bathroom by a creek (aprox. 20 feet away) and from across the creek (35 yds away)I here a hooting/ howling from a crop of trees. I immediately go inside. we heard the sound from inside the Yurt (25 feet from creek)2 more times,For years we have heard whoops and howls from deeper in the mountains but never this close,Me and 3 of my friends. we were just hanging out watching crappy zombie movies,Winter,2550,Oregon,"Submitted by witness on Friday, March 19, 2010.","aprox. 9:45pm, minimal moonlight, light rain",Possible vocalizations heard while visiting McKenzie River Valley,http://www.bfro.net/GDB/show_report.asp?id=27479&PrinterFriendly=True,2010,2010
"As noted in the description, the birds went quiet suddenly and Kelly,my friend''s dog, suddenly came out of woods at the same time. There was also the sound of something moving through the woods as we moved farther down the road.",3352,Class B,Adams County,31,"Season: Winter Weather: Clear, sunny about 25 F with little wind. Landscape: Hilly woods of pine, maple, hickory trees with minimal underbrush. There are numerous streams and caves in the area. We walking down a gravel road. Time: 1200","Private Land near Peebles OH - Adams County - off Rte 41 - near Peach Mountain. I think the nearest road is Steam Furance Rd., but this inicident was a long time ago.",January,Steam Furnace Road,Peebles,,1," My friend, his Irish Setter, Kelly and I were walking down a gravel road while his father was up in the woods cutting firewood with a chain saw. It was around 1200.  As we were walking, Kelly was roaming in the woods as usual until the woods became very",,Just talking as walking down the road.,Winter,2125,Ohio,"Submitted by witness A. G. A. on Saturday, August 28, 1999.",,Large footprint found in sandbar,http://www.bfro.net/GDB/show_report.asp?id=3352&PrinterFriendly=True,1981,1981
,7097,Class B,Tuolumne County,,No,"Take Highway 120 to Evergreen Road to Carlon Station, now a day-use area.",January,Evergreen Road,Groveland,"National Forest, around 4500 feet in elevation, and next to a creek.",1," It was January 1977, and Little Ruben Rios and Danny Mirales had talked Ruben Hernandez, my husband, into taking them snow camping. Ruben had the experience and the equipment, but was reluctant, because neither Rios nor Danny had much camping experience,",No,"<BR>The men had gotten off to a late start because of work, so whatever they could pile into Ruben''s Jeep in a few minutes is what they took.  After awhile, tt was getting dark and Highway 120 was deserted, they hadn''t even seen another car since Buck M",Winter,613,California,"Submitted by witness Susan and Ruben Hernandez on Monday, October 13, 2003.",3,Campers hear late night vocalizations at Carlon Station,2:30 to about 3:30 a.m.,1977,1977
n/a,15178,Class B,Coconino County,,"foresty,cold",montain road wall to wall plenty of tall ever green pine,March,89A,Jacob Lake AZ,,1,"   We were on our way back from Las Vegas NV going around 89A over the mountian road of Jacob Lake and the North rim of the Grand Canyon. My aunt thought it would be fun to play in the snow so we pulled over, we were in a type of gorge where the road cuts","not noise, but me and my cousin were fishing down oak creekcanyon AZ north of sedona AZ we stumble across tracks and a nest.","aunt,cousins",Winter,183,Arizona,"Submitted by witness on Wednesday, July 12, 2006.",mid day amost evening,"Two part report of possible vocalizations, footprints and a nest, near Jacob Lake",http://www.bfro.net/GDB/show_report.asp?id=15178&PrinterFriendly=True,1999,1999
Just that the dogs all go crazy and that whatever it is seems to move pretty fast. The dogs seem to bark as it moves through the area. And the fact that it sounds completely different to anything we''ve ever heard.,25693,Class B,White County,,"This area is heavily wooded, mountainous, full of caves, and there is a creek that runs through it as well as a lake nearby.",[Omitted],March,Hwy 17,Sautee Nacoochee,,1," My husband and I live in Sautee, Ga., just outside of Helen. My husband can''t sleep very well at night and as such he is up at all hours. For about the last three weeks he has heard strange sounds late at night. He has got me up several times to listen.","No, not until I read your website. We have not mentiioned this to anyone else.",Just my husband and myself. My husband is out of work and stressed so he is up alot during the night. He has been outside smoking when he''s heard it and then woke me up to listen.,Winter,1020,Georgia,"Submitted by witness on Wednesday, March 25, 2009.","We have heard this sound on about four different occasions. It started in February and the last time we heard it was one night last week. Today is March 25, 2009. Every time we have heard it it was late at night and clear.",Husband and wife hear characteristic vocalizations in the Sautee-Nacoochee Valley,http://www.bfro.net/GDB/show_report.asp?id=25693&PrinterFriendly=True,2009,2009
,18221,Class B,Cook County,,pine forest/lake/ camp ground,On Little Iron and Poplar Lakes,March,gun flint trail,Grand Marais,,1," march 9 2007,<BR>Me a freind and his Dad were snowmobiling in the boundry waters area of minnesota. when I came across prints in the snow that I could not explain. We drove our snowmobiles through 2 portage trails and onto the second lake where I spotted",I beleive there was an incident of a road grader finding prints on a gravel road..,"freinds, snowmobiling",Winter,1674,Minnesota,"Submitted by witness on Tuesday, March 13, 2007.",full sun/cloudy/ mid afternoon,Snowmobilers find several sets of large tracks on the Gun Flint Trail (w/photos),http://www.bfro.net/GDB/show_report.asp?id=18221&PrinterFriendly=True,2007,2007
"WE SAW THE TRACKS IN THE SNOW THE NEXT MORNING! THE FOOT PRINTS WERE PRETTY BIG. WE HAVE NEVER SEEN TOES SO BIG,AND MY DAUGHTER GOT PRETTY UPSET!SHE KEPT ASKING ME IF I WAS GOING TO PICK HER UP FROM SCHOOL.BECAUSE SHE DIDN''T WANT TO STAY BY HERSELF. THIS",23585,Class B,Otero County,,"WE LIVE IN A WOODED AREA,WITH ALOT OF PINE TREES. THE TREE LINE IS NEXT TO THE HOUSE. WE HAVE A OUTSIDE STREET LIGHT BUT IT DOESN''T COVER THE WHOLE HOUSE SOME AREAS ARE DARK.",Withheld by request,March,US Hwy 70,Mescalero,,1," I LIVE IN A TWO STORY HOUSE,  MY BEDROOM IS ON THE FIRST LEVEL.  I COULDN''T SLEEP ONE NIGHT, I WAS VERY RESTLESS!  SO I TURNED ON THE TV,  I KEPT HEARING THIS NOISE OUT SIDE LIKE A HEAVY BREATHING, SOMETHING KEPT HITTING THE WALL NOT VERY HARD BUT LOUD","YES, BUT KNOW ONE WANT TO SAY ANYTHING ABOUT IT.",MY DAUGHTER. THE NEXT MORNING I WAS TAKING HER TO SCHOOL.,Winter,1989,New Mexico,"Submitted by witness on Saturday, April 12, 2008.",AT NIGHT/LIGHTLY SNOWING.,"Mescalero Reservation resident sees silhouetted figure swaying at window, large footprints outside house",http://www.bfro.net/GDB/show_report.asp?id=23585&PrinterFriendly=True,2008,2008
,1986,Class B,Clackamas County,,A snow covered mountain road. Portions of the road are washed out so the road is closed to cars but is used by hikers. There is a rocky embankment and an area of clearcut with christmas tree size firs growing. The location is about 1/2 below the point the,"To get to Table Rock Wilderness from Molalla take Dickey Prairie Road to South Molalla Road and follow Molalla River. Follow signs to Table Rock. See ""investigator comments"" for precise directions to location.",March,Table Rock Road,Glen Avon,,1," Today, March 18, 2001, my brother and I were hiking near Table Rock Wilderness in Clackamas County, Oregon. Found footprints in the snow very much like a very large, bare, human foot. We wear size 12 and 13 boots and the prints were significantly bigger.",,Myself and my brother.,Winter,2426,Oregon,"Submitted by witness Fred B. on Sunday, March 18, 2001.","It was around noon, dark day with light rain.","Hikers make track find on Table Rock Creek, Oregon",http://www.bfro.net/GDB/show_report.asp?id=1986&PrinterFriendly=True,2001,2001
"There were other hikers around, most of them with dogs. We did not hear any dogs barking excitedly as you would think they might if a strange animal was nearby. No one said anything to us about any sounds, and my husband and I were too embarassed to ask s",10928,Class B,Benton County,,"Fir forest, hiking paths, creek below trail...","McDonald-Dunn State forest, west on 99 north of Corvallis, near Peavy Arboretum.",March,HWY 99,Corvallis,,1," While on a hike during this nice sunny day, I heard a low grumbling sound. My husband was leading me along the trail and he did not hear this sound. I stopped him and described the sound to him as a sort of ""wild boar"" type sound. It was VERY hard to des","I have never heard of any other sightings in this forest although I am aware that there have been sightings in Oregon and even Benton county. I did not know this, however, until finding them online while searching for more information on ""Bigfoot"" after t","My husband and I both heard the noises, I saw the item that was ""thrown at us"" or dropped, just before it hit the ground.",Winter,2415,Oregon,"Submitted by witness on Monday, March 14, 2005.","Time was around 4:30-4:45 PM and it was a warm sunny day (about 68-73 degrees). Lighting good, but was shaded due to the fact that we were in a fairly dense forest.","Hikers hear growl, wood knocking, have rock thrown at them",http://www.bfro.net/GDB/show_report.asp?id=10928&PrinterFriendly=True,2005,2005
Come to think of it the figure I saw looked like the thing on the DVD cover ''The Legend Of Boggy Creek''. It was swaying back and forth as it walk. That is the silhouette I saw a black figure walking towards me.,11930,Class B,Pierce County,,The barricks.The open field covered wit snow.At the end of the field alot of pine forest.,This occurred in 1971 so if you could locate the barricks area of Company E 4th Battalion 2nd Brigade. You will find the location.,March,unknown,Ft.Lewis,,1," Read report 3281.<BR>I had basic training at Ft.Lewis,Wa. I was there from Jan. 71 to May 71. I was assigned to Company E 4th Battalion 2nd Brigade. That is were my barrick was. Between the barricks was an open field 100 yds or more wide.<BR>On the other",The newspaper article I mentioned here. Also the report listed on your website.,None,Winter,3454,Washington,"Submitted by witness on Monday, June 20, 2005.",Early morning (after midnight) Maybe between 1AM and 3AM. Clear winter night. Full moon.,Soldier sees large figure while on patrol at Fort Lewis,http://www.bfro.net/GDB/show_report.asp?id=11930&PrinterFriendly=True,1971,1971
Nothing else unusual.,1904,Class B,Skamania County,,The ridge east of the Swift Creek climbing route. It is not far from the Worm Flows on Mt. St. Helens.,"The Swift Creek climbing route on Mt. St. Helens from Marble Mountain Sno-Park at approximately 4,000 ft. elevation.",March,road 8312,"Cougar, Washington",,1," On Sunday, March 4, 2001, six friends and I attempted a climb of Mt. St. Helens via the Swift Creek route from the Marble Mountain Sno-Park.  At approximately 7:30 a.m. at 4,000 ft. elevation, we heard a scream from the ridge just to the east of the one","Nothing like this, although I know that others have claimed sighting in the Washington Cascades.",Total of 7 people (including me) heard the scream. We were attempting a climb of the mountain.,Winter,3484,Washington,"Submitted by witness N.L. on Monday, March 05, 2001.","Approximately 7:30 a.m.Very strong wind coming from the same direction as the scream; clouds, however still excellent visibility.",Mountain climbers hear loud scream on Mount St. Helens,http://www.bfro.net/GDB/show_report.asp?id=1904&PrinterFriendly=True,2001,2001
We hear this sound all the time in the wood late nite a hooping type like the sounds on the web page.,25621,Class B,Island County,,"E.g.,pine forest,swamp and creek bed.",,March,Camano Hill off Kodiac Ave.,Camano Island WA.,,1,The first time we heard this sound we where having a fire close to the wooded swamp area behind my house.  It was about 2am and we did not see any thing but heard it many times that night.  We heard a long whooping type growl....that was late summer 2008.,,3 witnesses sitting around a fire including his father.,Winter,3228,Washington,"Submitted by witness on Wednesday, March 11, 2009.",12pm to 4am dark but fare weather,Possible vocalizations heard on Camano Island,http://www.bfro.net/GDB/show_report.asp?id=25621&PrinterFriendly=True,2009,2009
none,28716,Class B,Pierce County,,"We have a forest of Fir, Cedar, Alder, and Maple trees along with thick vegetation. Deer and Elk trails run through the woods. Ohop lake is west at a stones throw away. The woods are thick in this area and the woods where the screams were coming from run",Location edited to preserve the privacy of the witness,March,Ski-Park Road,Eatonville,,1," On March 20th 2010 between 3:30 AM and 4:00 AM I heard a loud scream I had never before heard.  I was awakened abruptly out of a deep sleep when a very loud animal scream made me sit straight up in bed, scaring the hell out of me.  For about 15-20 second",Recently we talked to someone that said there was a Bigfoot sighting on our property back in the mid 80s. Other reports in the Eatonville area over the years are listed on your site.,just myself,Winter,3406,Washington,"Submitted by witness No on Wednesday, January 12, 2011.",3:30 AM to 4:00 AM It was dark.,Possible vocalizations and rock piles in a backyard near Eatonville (w/photos),http://www.bfro.net/GDB/show_report.asp?id=28716&PrinterFriendly=True,2010,2010
,23648,Class B,Raleigh County,,Abandoned strip mine. Area below my location has been logged within the last two to three years. Area above my location is hardwood forest.,,March,RT. 19,Shady Spring,,1,I was shooting a 22 rifle on a abandoned strip mine when I heard what sounded like very loud wood knocking approx. 100 yards below me.  I can''t even begin to describe how loud and forceful these sounds were.  I listened to the sounds for a couple of minu,,,Winter,3712,West Virginia,"Submitted by witness on Monday, April 21, 2008.",Approx 5:30 PM Cloudy 50 degrees,Wood knocking startles target shooter outside of Shady Spring,http://www.bfro.net/GDB/show_report.asp?id=23648&PrinterFriendly=True,2008,2008
"One very strange thing we noted when we first started camping that Spring, was the absence of all of the small animals that used to ""skitter""around. They were gone....no rabbits, no squirrels, no frogs or toads and very few birds. Where did they go....and",1620,Class B,Skamania County,9,,"Bear Creek, about 6 miles Northwest of Carson",March,Bear Creek Rd,Carson,,1," On Sunday, March 9, 1969 my husband John and I had nothingto do and thought it might be interesting to drive up to our vacation property on Bear Creek, about 6 miles Northwest of Carson, WA. We called another couple who had camped there with us and asked","Due to the huge uproar in Skamania County regarding Bigfoot, an Ordinance was passed on April 4, 1969 prohibiting the ""wanton slaying"" of Bigfoot. I think it was passed to protect the humans, since there were so many of them out looking for Bigfoot they w",,Winter,3500,Washington,"Submitted by witness Linda Durrell on Sunday, April 13, 1997.",,Family on vacation find tracks in an isolated area.,http://www.bfro.net/GDB/show_report.asp?id=1620&PrinterFriendly=True,1969,1969
The ice was notewothy because I don''t think anything human could have made prints like that through the ice that big. The prints were bi-pedal,9009,Class B,Grafton County,11,"Mountainous forest, snowmobile trail up hill, creek downhill.",,March,,Waterville Valley,,1," While camping in the White Mountains of NH in March 2001, I came across bi-pedal prints in heavy snow.  Each foot print was about 18 inches long by 8 inches wide, and the stride was 24 to 30 inches between each print.  They were located in 100-150 yards",,None,Winter,1935,New Hampshire,"Submitted by witness on Monday, July 19, 2004.","Tracks spotted in day, unknown when they were laid. Deep snow with layering of ice crust.",Possible track find on outing,http://www.bfro.net/GDB/show_report.asp?id=9009&PrinterFriendly=True,2001,2001
I have come across some interesting stick structures in the area.12/5/2007: I forgot to mention that I heard what sounded like a tree crashing to the ground or a large tree limb breaking off a tree prior to recording the wood knocks.,21977,Class B,Morris County,11,Mainly deciduous forest with some conifers a beaver pond and stream. Split Rock Reservoir and Farny State Park are near by. The overall area is very wooded with many lakes and streams.,Wildcat Ridge,March,Upper Hibernia Road,Marcella/Hibernia/Rockaway,,1, My wife and I were hiking at Wildcat Ridge Wildlife Management Area in northwestern New Jersey on the afternoon of March 11th 2006. We were heading towards the hawk lookout when I began to hear what sounded like wood knocks coming from behind us to the e,No.,My wife.,Winter,1956,New Jersey,"Submitted by witness on Friday, November 09, 2007.","Approximately 1:30PM, partly cloudy and relatively warm for this time of year in the low to mid sixties.",Possible Wood Knock Interaction at Wildcat Ridge near Rockaway,http://www.bfro.net/GDB/show_report.asp?id=21977&PrinterFriendly=True,2006,2006
,13882,Class B,Summit County,11,,"route 82 or Brecksville Rd in Sagamore Hills by Marcs. It is located close to Route 8 which is off of 480, the Ohio turnpike or 77N.",March,Route 82/Brecksville Rd.,Sagamore Hills,,1," I know of a friend who saw a bigfoot behind Boston Mills Ski Resort in the Cuyahoga National Recration Area in 1990. He faced it and described it as the pictures others have scripted. I saw a bigfoot in 1995, in the evening, at around 9 p.m., running. It","Yes, someone ran into one behind Boston Mills. He turned around and ran as fast as he could back to Boston Mills. He wasn''t followed by the animal.",2 of us. We were driving home from a nice dinner in Cleveland.,Winter,2312,Ohio,"Submitted by witness on Tuesday, February 21, 2006.","raining and cold, around 9-9:30, dark and in a fairly dark area, although there are some street lights and a shopping plaza further ahead. Much of the surrounding area is protected; it is part of the Cuyahoga Valley National Recreational Area. I think thi",Road crossing sighting outside Cleveland - St. Rt. 82 near the CVRA,http://www.bfro.net/GDB/show_report.asp?id=13882&PrinterFriendly=True,1995,1995
,1584,Class B,Pierce County,13,Forested area with clear cut 1/2 mile up on gated road. A half mile away there are houses along the hwy and another house in the opposite direction from location (of incident) about 200 yards away. Hear lots of dogs barking off and on and lots of frogs. T,,March,507,Roy,,1, R. and I were walking up the road at about 6:30 pm. We were doing a follow up investigation of the area after hearing of a sighting of bigfoot. We had some wood and paper but I forgot matches at the truck so we had to turn around and walk back to the tru,Loggers reported having been chased out of area by a bigfoot a couple months ago.,R. J.,Winter,3426,Washington,"Submitted by witness P.B. on Monday, March 13, 2000.",6-8 pm. Getting dark. Temperature was around 48 F. Broken clouds. Once in a while a quarter moon would peak through and light up the environment a little as it got dark.,Loud knocking of wood striking another piece of wood,http://www.bfro.net/GDB/show_report.asp?id=1584&PrinterFriendly=True,2000,2000
Before: My son has lived in the house for 5 years and the house had been empty for 3 years prior and there was lots of wildlife treking through the property when he first moved in. One night after dark he smelled a rotten egg smell heard something moving,8305,Class B,Susquehanna County,17,Very near house in open area between wooded ridge and open field.,"In yard of house near heavily wooded, rocky area with a rock quarry just over the ridge, and a nearby open farm field.",March,[WITNESS DOES NOT WANT ROAD NAME POSTED ON PUBLIC VERSION OF REPORT],Springville,,1," After a 7"" snowfall the previous day (March 16, 2004) and couple more inches overnight (March 17, 2004), I noticed out the side window of the house large tracks about 4 feet from the side of the house.  The tracks had been made at some time during the ni",,"2 witnesses, we noticed the tracks in the snow the next day.",Winter,2719,Pennsylvania,"Submitted by witness on Thursday, March 18, 2004.",Sometime between 12:00 a.m. and approx. 6:00 a.m.,Family finds long-stride footprints in snow near house,http://www.bfro.net/GDB/show_report.asp?id=8305&PrinterFriendly=True,2004,2004
